D_R,poly_id,objectid,geoid,Violent,Property,SqMi,VCDensity,vclag,PCDensity,pclag,TractID,Id2,Total_Pop,PAIProp,OccuProp,OwnerProp,Inc75K_,MandFHH_ch,Unemployed,ForeignPro,HispProp,SSIProp,BelowProp,BAup,EthnHerter,SameProp,Shape_Leng,Shape_Area,FAC1_1,FAC2_1,FAC3_1,FAC4_1
 ,151,151,55079185600,63,77,.26101182755,241.36837243,60.1428571,295.005788526,51.5714286,55079185600,55079185600,1628,.06511627907,.13517665131,.28527131783,.2015503876,.2,.3898858075,.01351351351,.04238329238,.11937984496,.33178294574,.305751766,.49449589192,.84872907626,10608.7432496,7276563.02578,.529324200210191,-.70605651140776,-.116434897743081,.889758921304996
 ,152,152,55079185700,84,70,.25834748435,325.143479566,70.8571429,270.952899638,59.4285714,55079185700,55079185700,2037,.20948616601,.13067150635,.25559947299,.06455862978,.53623188406,.38660578387,.02160039273,.04320078547,.08959156785,.47694334651,.103410341,.3039585055,.73749355338,10740.3576233,7202285.69766,1.96227973565587,-.961031262949258,-.401737716699896,.57578998911342
 ,153,153,55079006000,106,94,.15993417537,662.772667289,98.8571429,587.741799294,109.7142857,55079006000,55079006000,2543,.06434023991,.10570071259,.27917121047,.02071973828,.41186440678,.42288278183,.02477388911,.05662603225,.15485278081,.27808069793,.116471399,.20896591215,.71769947347,8674.3025366,4458691.07921,.892631114350174,-.55480848951151,-.568492944793266,-.2717099344955
 ,154,154,55079013400,110,73,.20726085903,530.732143618,81,352.213149855,81,55079013400,55079013400,2234,.05176211454,.14012738854,.17841409692,.10572687225,.52494061758,.47230864966,.09400179051,.15935541629,.1718061674,.43502202643,.049167927,.68598364657,.73899228325,10259.864256,5778078.01919,1.29850013968986,.082960271399135,-.619963449660644,.503996678805507
 ,155,155,55079012300,66,64,.29695540374,222.255595179,80.5,215.520577144,62.5,55079012300,55079012300,1031,.02676864245,.07068607069,.23709369025,.05162523901,.6815920398,.33161953727,.07080504365,.13870029098,.09751434034,.32122370937,.053156146,.4056122473,.78680203046,11823.8736779,8278608.41201,.604905056463978,.0612053675192402,-.532539615109283,-1.11087119910285
 ,156,156,55079012200,86,96,.19246794003,446.8276638,85.7142857,498.784368893,62.5714286,55079012200,55079012200,2082,.08040935673,.06158833063,.29239766082,.13157894737,.26351351351,.5,.21085494717,.04803073967,.19298245614,.45175438597,.117957746,.68947273229,.7897810219,9343.63176281,5365676.75587,1.14286721955666,.286044170456913,-.156990581448651,-.195704083988816
 ,157,157,55079006600,125,94,.36456004138,342.879048199,93.4,257.845044245,71.1,55079006600,55079006600,2546,.11940298508,0,.36854190586,.05740528129,.54054054054,.53404255319,.03770620581,.05066771406,.18025258324,.43053960964,.050036258,.12733295732,.787515006,14772.8040331,10163310.003,1.81692479034479,-.839256720035515,.285844999103104,-1.48870589813211
 ,158,158,55079006800,76,76,.22345964693,340.106149121,106.8333333,340.106149121,78,55079006800,55079006800,2386,.0699881376,.13554633472,.290628707,.07710557533,.48856548856,.47529150472,.02347024308,.02137468567,.20166073547,.38908659549,.080105056,.08501411208,.71836906263,15707.4128425,6229672.50127,1.46907409372658,-.723546532806854,-.389377437220147,.38200895532666
 ,159,159,55079000201,125,114,3.05213979697,40.9548737329,72,37.3508448444,73.6,55079000201,55079000201,5073,.05879208979,.13965517241,.17477284874,.1448423303,.52282515073,.31805248182,.13325448453,.18608318549,.09299839658,.37466595404,.132800609,.57250459087,.82188798733,42690.1306165,85088433.7502,.644776427762364,.438952142932583,-.575944919601093,.439248695901733
 ,160,160,55079003000,100,129,.50665127387,197.374417388,102.625,254.612998431,111,55079003000,55079003000,4298,.06913756237,.07635746606,.63720598717,.21810406272,.40338645418,.30905861457,.04397394137,.06072591903,.05559515324,.17747683535,.127632144,.4496582652,.85800531273,16157.6253936,14124570.3734,.140288795948808,-.484181833682655,.827703603079262,-.951061431398657
 ,161,161,55079000700,93,99,1.51256129212,61.4851117006,90.25,65.4518931006,111.5,55079000700,55079000700,3560,.00988002823,.10361445783,.56951305575,.22300635145,.28989037759,.38153310104,.075,.01685393258,.04304869442,.2067748765,.1950078,.54743711337,.83592205592,26514.9876912,42167620.0497,-.212922952311611,-.249324025715627,.497962547356683,-.30587858639753
 ,162,162,55079000800,135,123,1.17243748459,115.144732043,105.75,104.90964475,120.5,55079000800,55079000800,4844,.03187660668,.11402157165,.46735218509,.18406169666,.28910369069,.39679086212,.04438480595,.0485136251,.06889460154,.14344473008,.250416806,.53360977272,.82255354893,25014.0994194,32685550.4237,-.0120163341591825,-.457226851028201,.295050133155033,-.0283861649313506
 ,163,163,55079018700,55,65,.18904218971,290.94034557,65.4285714,343.838590219,87.1428571,55079018700,55079018700,3735,.02030008826,.08633093525,.2506619594,.09973521624,.35868331442,.35459286001,.17777777778,.63025435074,.17563989409,.45454545455,.030651341,.46455078682,.82040926225,9279.70928916,5270172.70007,.457949195165964,1.80474905566567,-.544517583215434,-.584162876819021
 ,164,164,55079017900,26,83,.23668671679,109.84984858,31.6,350.67451662,50.8,55079017900,55079017900,2885,.01291989664,.18649350649,.4173126615,.31330749354,.08347529813,.20290964778,.07348353553,.13968804159,.02971576227,.10788113695,.4775,.24798404465,.85097493036,12166.5532403,6598420.57066,-1.06718411599267,.0129700666796973,-.127459432622412,1.36468717934262
 ,165,165,55079019800,31,50,.79539524253,38.9743341959,27.3333333,62.8618293482,46.1666667,55079019800,55079019800,5707,.02021089631,.11564371258,.58787346221,.32205623902,.21799080762,.36696428571,.09269318381,.26265989136,.04657293497,.14850615114,.164268585,.37167277011,.89570007107,21763.9759331,22174258.029,-.379964196458811,.361918322975753,.882086506329427,-.128210834258426
 ,166,166,55079004500,127,71,.2651510903,478.972196029,113.8,267.771857623,125.4,55079004500,55079004500,2209,.03037974684,.14266304348,.28987341772,.11012658228,.32236842105,.45300181928,.08827523766,.10321412404,.17974683544,.48101265823,.050566038,.20684589833,.86112380082,10768.9030707,7391958.58688,1.08530147944578,.106669977227367,-.145412755434162,.580215390067687
 ,167,167,55079120300,0,1,.00873307173,0,25.5,114.507246798,46.5,55079120300,55079120300,2102,.01650943396,.0444015444,.83018867924,.35966981132,.17964071856,.30874147551,.0271170314,.20028544244,.02358490566,.09905660377,.293515358,.2681776044,.82236205228,10933.785323,243463.093058,-.935544884062315,-.314005255860664,1.1500659601276,-1.26957634029665
 ,168,168,55079013500,157,81,.09780686459,1605.20430402,77,828.162730099,64.3333333,55079013500,55079013500,2082,.06461232604,.18050065876,.06858846918,.09343936382,.6706231454,.43552631579,.06051873199,.13640730067,.18389662028,.49105367793,.152613828,.52015537783,.82307319438,8095.35291851,2726687.98661,1.7246613972231,-.195468658605453,-.630696882516484,1.37447481956534
 ,169,169,55079090700,0,0,.00530858409,0,4,0,18.5,55079090700,55079090700,3278,.01003861004,.15751525236,.82239382239,.68648648649,.09711846318,.21739130435,.0375228798,.03111653447,.00694980695,.04787644788,.799363057,.0750880107,.93225101467,7978.95712475,147994.23868,-1.46049375680902,-.990276097358571,1.61362627330506,1.71753642162733
 ,170,170,55079014900,84,73,.13768241098,610.099717174,85.8333333,530.205706592,70.8333333,55079014900,55079014900,1440,.06145251397,.04380664653,.03212290503,.01117318436,.18055555556,.40905349794,.09166666667,.17013888889,.13547486034,.6187150838,.203100775,.59328366126,.59791666667,9600.82291461,3838349.97239,.617898810474177,.12790859675908,-1.95982248256531,-.446375942015147
 ,171,171,55079021700,46,100,4.8982012135,9.39120260581,14.8333333,20.4156578387,28.3333333,55079021700,55079021700,6473,.02366863905,.07951653944,.71978021978,.39095519865,.17866161616,.39151032784,.08821257531,.19419125599,.11411665258,.10693153001,.231592466,.20029060331,.90671005734,61353.3145579,136553466.477,-.287232014768487,-.0500874173164944,1.42614805877122,-.459735690769276
 ,172,172,55079014300,14,53,.09697745913,144.363444102,28.4285714,546.51875267,91.5714286,55079014300,55079014300,2432,.01488833747,.17134986226,.22394540943,.38957816377,0,.20263381478,.11184210526,.05674342105,.02667493797,.14888337469,.68238691,.33001337025,.74637380854,7455.28439957,2703565.58193,-1.35004990657193,-.16234230615539,-.924471244846525,1.87456714812884
 ,173,173,55079009200,70,85,.15747465909,444.515964701,73.7142857,539.769385708,82.5714286,55079009200,55079009200,1865,.03533026114,.09564164649,.37634408602,.21044546851,.32653061225,.33676975945,.01930294906,.10134048257,.16743471582,.25499231951,.180098684,.56239202467,.73404825737,8591.70168917,4390123.97478,.26525799006987,-.518964686136048,-.27141026345053,-.309290543115172
 ,174,174,55079009600,129,63,.39752165062,324.510626774,80.75,158.481934006,73.5,55079009600,55079009600,2039,.05731523379,.06163328197,.3257918552,.05882352941,.67561521253,.4188034188,.0637567435,.17557626287,.20060331825,.34690799397,.0775428,.53479609604,.77145659637,13625.4470827,11082223.2543,1.29413591203521,-.193588733779899,-.118941573769855,-.979306241110821
 ,175,175,55079012800,25,33,1.04908351651,23.8303239033,1.75,31.4560275523,6.75,55079012800,55079012800,3091,.0311942959,.11508810573,.4991087344,.27807486631,.16604477612,.32532281205,.04691038499,.10805564542,.07130124777,.14527629234,.324931507,.30567616757,.6880286272,26935.7665627,29246652.9159,-.557107058507675,-.398844943711821,-.186219406728259,.0969431099774558
 ,176,176,55079003400,82,142,.78746602186,104.131477072,64.5,180.325240784,87.5,55079003400,55079003400,6164,.01255230126,.08212927757,.41688855078,.12894636744,.35861091425,.35437556974,.09182349124,.04753406879,.05439330544,.19817421073,.258894777,.57971068009,.89609748065,41039.5103962,21953204.9278,-.109474940841027,-.0706211365161322,.238964534851154,-.534111139804586
 ,177,177,55079019400,21,19,.50287205803,41.7601249952,23,37.7829702337,30.3333333,55079019400,55079019400,4036,.026067665,.09635666347,.43261231281,.28397115918,.2054631829,.3221680877,.06045589693,.13206144698,.06211869107,.1381031614,.240979808,.23437845319,.85348894959,16138.6237907,14019212.3038,-.435626986268329,-.139993610639486,.282830652513244,-.243902494190627
 ,178,178,55079020300,34,83,.56017350341,60.6954805846,30.25,148.168379074,63.375,55079020300,55079020300,4160,.00483091787,.11961722488,.69082125604,.29123533471,.23684210526,.31677631579,.18028846154,.47427884615,.00483091787,.12698412698,.166009464,.27607167622,.85565259583,15814.278902,15616678.5284,-.878416952447048,1.40205106479155,.779482744507078,-.380861657686476
 ,179,179,55079018000,25,65,1.2158699083,20.561410254,49.5714286,53.4596666603,77.8571429,55079018000,55079018000,2877,.02878179384,.09564293305,.33065595716,.29785809906,.16150442478,.22613458529,.04310045186,.1737921446,.046854083,.19344042838,.417417417,.22425493187,.77624602333,32564.3828278,33896372.0614,-.825433696590735,-.201141704396689,-.468164199664255,.057173522573644
 ,180,180,55079008400,69,50,.17629012782,391.40024943,89.1666667,283.623369152,70.1666667,55079008400,55079008400,1151,.09142857143,.18446601942,.21142857143,.11142857143,.58515283843,.40987983979,.01303214596,.01042571677,.16857142857,.51142857143,.034810127,.09419603397,.88049209139,8996.7142297,4914667.04001,1.86450247815904,-.668847030265307,-.11292122417927,1.21593004323262
 ,181,181,55079016200,78,85,.17908667509,435.543291884,93,474.630510387,114.4285714,55079016200,55079016200,3181,.01802757158,.11808422791,.43584305408,.17285259809,.13056379822,.393514461,.23168814838,.68248978309,.10922587487,.28419936373,.129681386,.52654717312,.93473416109,9153.54386102,4992629.9915,-.141919766558643,2.20176144602267,.370526274408967,.00833912121292101
 ,182,182,55079011200,15,56,.15840791776,94.6922364242,32.375,353.51768265,85.25,55079011200,55079011200,2298,.03969359331,.12612612613,.24094707521,.34401114206,.05019305019,.17615176152,.0726718886,.07571801567,.10445682451,.23955431755,.63572585,.3291479858,.66506340184,10471.1981937,4416141.62928,-.928902311685029,-.465788563482554,-1.18968348952993,1.12911741830165
 ,183,183,55079018200,5,23,.21574600233,23.175400452,15,106.606842079,31,55079018200,55079018200,1696,0,.15656565657,.67038413879,.48451053284,.11059907834,.24859550562,.02299528302,.0483490566,.02850061958,.04089219331,.607958732,.05530563034,.85739750446,12455.4930707,6014629.29211,-1.24275509730312,-.76194866085289,.829994992895935,1.15891479537442
 ,184,184,55079018100,11,24,.22163751364,49.6305874378,20.25,108.284918046,53.5,55079018100,55079018100,1663,.03348214286,.15384615385,.64955357143,.3984375,.11538461539,.28905712319,.04329524955,.0348767288,.03794642857,.04241071429,.470800288,.14869996012,.87973541792,10793.8063931,6178874.54376,-.785928367624819,-.651521526805534,.913491565114155,.928818278222112
 ,185,185,55079004600,115,89,.26390909206,435.756112467,128.5,337.237339214,103.3333333,55079004600,55079004600,2660,.05193578848,.07751091703,.37488196412,.11237016053,.36545454546,.46330724071,.00263157895,.00601503759,.17563739377,.388101983,.069397042,.07015405054,.82293233083,10881.514818,7357333.80166,1.10163946332553,-.780149300864047,.129281046536755,-.496275613526552
 ,186,186,55079003200,87,108,.31390359996,277.155152125,111,344.054671603,139.5,55079003200,55079003200,2810,.01780104712,.06098514464,.7057591623,.23560209424,.31634182909,.35532302093,.14911032028,.01672597865,.04921465969,.12146596859,.168614357,.51972049493,.92189179506,12527.1080143,8751095.11554,-.32152971214347,.0925762248965147,1.18530750819855,-1.10412362644101
 ,187,187,55079020100,66,108,.73406162689,89.9107071976,40.5714286,147.126611778,85.7142857,55079020100,55079020100,3785,.03576341128,.13157894737,.41196698762,.2090784044,.15668789809,.40026773762,.142668428,.46816380449,.08459422283,.17744154058,.188143269,.27939914388,.93025099075,18376.261499,20464381.7986,-.089984525709306,1.12129732669494,.487184218008655,.297081278291519
 ,188,188,55079015900,98,117,.18203386003,538.361379501,89,642.737565322,112.5,55079015900,55079015900,3609,.06264150943,.16156351792,.26037735849,.02264150943,.29051987768,.35670498084,.25297866445,.67885840953,.12377358491,.38641509434,.050182482,.64451337406,.84836527621,9157.41064619,5074792.46352,.517781734731576,2.34856932473474,-.52334564426649,.509871966186423
 ,189,189,55079019100,35,66,.59966629857,58.3657945817,27.3333333,110.06121264,62.5,55079019100,55079019100,3822,0,.07110352673,.49564634963,.3288680509,.2343387471,.38492597577,.1030873888,.3092621664,.02679169457,.21098459478,.313885648,.39784869388,.79199372056,28239.3730578,16717670.0651,-.679286670428741,.413959321261806,.264188015344397,-.431228670224758
 ,190,190,55079015800,113,98,.16548139172,682.856234337,111.5,592.21160146,122.3333333,55079015800,55079015800,2591,.04484304933,.14298245614,.2197309417,.10762331839,.34262948207,.30957336108,.31725202624,.67618680046,.07735426009,.36659192825,.039559014,.65140726271,.90198412698,8665.01439105,4613337.97684,.127476351100265,2.76065864540413,-.417027508745753,.247492376074041
 ,191,191,55079004200,161,122,.26628084693,604.624785649,146,458.162881051,121,55079004200,55079004200,3746,.04662379421,.03798586572,.34485530547,.11012861736,.49363867685,.38609715243,0,.00507207688,.17604501608,.42282958199,.06900103,.08431609841,.69234899329,14226.4572191,7423454.26827,.899268493508789,-.839134867488845,-.490743063628511,-1.25517897509819
 ,192,192,55079016700,131,125,.18769677099,697.934222909,112.8571429,665.967769952,100.2857143,55079016700,55079016700,3527,.04528650647,.14296187683,.18853974122,.10813308688,.54486133768,.37086092715,.38247802665,.7405727247,.10351201479,.40757855823,.049180328,.65761746096,.88850475367,9358.81638074,5232664.72882,.572583422708974,3.11910049567655,-.355826049885544,.385703277773921
 ,193,193,55079017600,88,86,.18206489921,483.344128296,93.6666667,472.359034471,90,55079017600,55079017600,2666,.05681818182,.09251101322,.29545454545,.03661616162,.3234375,.33960236432,.28019504876,.71530382596,.12626262626,.40782828283,.039875389,.61114425268,.8858342879,9184.84784599,5075657.78269,.404708401250732,2.54348165780345,-.295324604946256,-.528995077764896
 ,194,194,55079016800,154,134,.20313666583,758.110306531,129.6666667,659.654422566,124,55079016800,55079016800,3355,.02335456476,.12136325852,.32590233546,.10828025478,.35766423358,.37367915466,.31684053651,.76840536513,.12845010616,.43524416136,.022673031,.61361350921,.89409984871,9629.86349529,5663102.57148,.333356650835089,2.92121631313347,-.133395390616587,-.0669671289122801
 ,195,195,55079017500,126,122,.18864656146,667.91569919,90.875,646.7120262,90.875,55079017500,55079017500,3993,.05960784314,.17045454545,.37019607843,.11607843137,.37775202781,.36496350365,.25970448284,.70272977711,.14823529412,.37803921569,.053268765,.69237048883,.87448665298,9336.45235151,5259143.2618,.654814079689742,2.32052150062407,.0053360822922966,.671256946456692
 ,196,196,55079000102,69,84,2.51033313445,27.4863917673,111,33.4616943254,122.6666667,55079000102,55079000102,3666,.06765578635,.06346025384,.4646884273,.19050445104,.27405602923,.4812992126,.11620294599,.06164757229,.13709198813,.21483679525,.203182828,.58221871318,.75139664804,37062.941424,69983791.3105,.510200541386621,-.295426166431655,.276973442397511,-.497673399268103
 ,197,197,55079006200,183,102,.18147564137,1008.39979748,131,562.058903513,103.4285714,55079006200,55079006200,2624,.0319803198,.08239700375,.29766297663,.13038130381,.50946969697,.44035608309,.0068597561,.00952743902,.20049200492,.33210332103,.112654321,.11152433796,.81021044427,9120.18362209,5059230.2826,1.07433877813667,-.786834629496601,-.0316430364508074,-.442906821600549
 ,198,198,55079007600,24,83,.22350114513,107.382000149,20.5714286,371.362750514,80.2857143,55079007600,55079007600,3554,.01244813278,.08391304348,.21991701245,.41138114997,.07584269663,.3027200936,.09848058526,.039110861,.03023117961,.21398933017,.651414309,.23204849118,.67276308385,10214.7130729,6230829.40034,-1.14139247400743,-.44589814821112,-.923528894595021,.725211408073407
 ,199,199,55079011400,29,52,.21142385504,137.165221941,49.2222222,245.951432446,101.8888889,55079011400,55079011400,1446,.00911161731,.26530612245,.33940774487,.44988610478,.16742081448,.13021214338,.07123098202,.04495159059,.01025056948,.07858769932,.704156479,.33637649719,.76368676369,11613.6165125,5894135.22294,-1.34909253316872,-.383154944400629,-.599942335581848,2.98594759460788
 ,200,200,55079011000,25,82,.10738401956,232.809314659,22.3333333,763.614552081,71.8333333,55079011000,55079011000,2763,.01344215074,.14159292035,.132981277,.15170427268,0,.24357582338,.07889974665,.01483894318,.06577052328,.1718674988,.599044309,.32351995351,.70322113645,8251.71055009,2993682.67588,-.99375625610078,-.286916515241977,-1.48912158057313,1.10963812404312
 ,201,201,55079005400,37,84,.51720322775,71.5386099983,25.5,162.411979456,62,55079005400,55079005400,3701,.01990632319,.06460084034,.66042154567,.28629976581,.16541353383,.31562714188,.04593353148,.04971629289,.03278688525,.1387587822,.328286558,.4448471648,.87109160724,16075.6525874,14418740.7875,-.685029922597205,-.466829656492591,.805890484822904,-.723780475771669
 ,202,202,55079006300,150,113,.33611467595,446.276258468,139.7142857,336.194781379,101.2857143,55079006300,55079006300,2320,.0614379085,.05465288035,.23660130719,.05882352941,.34243697479,.452685422,.00431034483,.02629310345,.21699346405,.33464052288,.049411765,.1199580113,.73855633803,12336.6307329,9370301.8995,1.09691244380225,-.767504667816191,-.479986161895611,-.889679465339069
 ,203,203,55079008900,93,54,.23043800964,403.579253893,144.2857143,234.33634097,106.4285714,55079008900,55079008900,1058,.02702702703,.06734006734,.30630630631,.11411411411,.40721649485,.52602739726,.02741020794,.05198487713,.38738738739,.55555555556,.070977918,.31146258054,.60961538461,12062.5064251,6424217.31025,1.75989633317611,-.761755157796159,-.700872119652813,-.347395644561093
 ,204,204,55079004900,133,167,.38142396555,348.693349167,107.2857143,437.833002337,103,55079004900,55079004900,4396,.0123228589,.08944954128,.49414664202,.25569932224,.33785091965,.30034822983,.00887170155,.0550500455,.08009858287,.16019716574,.27144491,.47900099023,.87914636975,13317.4290438,10633447.3459,-.262016847993899,-.596325562247336,.472328551908415,-.455387702447634
 ,205,205,55079004800,209,174,.38401688672,544.246899621,125.625,453.105074326,102.5,55079004800,55079004800,4014,.06830985915,.08143074581,.38873239437,.05070422535,.36328502416,.46720757268,.01619332337,.01893373194,.1338028169,.32957746479,.070988921,.193889337,.79984932195,13364.4990246,10705733.5503,1.0121578780578,-.674817431660004,.049257551304484,-.579597418642568
 ,206,206,55079100400,0,0,9.5884E-007,0,7,0,26,55079100400,55079100400,2708,0,.06680440771,.41881638847,.29210925645,.29617304493,.32568807339,.01994091581,.16765140325,.09408194234,.16388467375,.249272551,.21693464193,.90460282108,942.235972594,26.7309189233,-.338166645750471,-.268751993971842,.466082096255421,-.692170879242804
 ,207,207,55079100700,0,0,3.2699E-007,0,25,0,33,55079100700,55079100700,3131,0,.05758513932,.86129568106,.36378737542,.11699507389,.3222267371,.05748961993,.14564037049,.05647840532,.06312292359,.217852408,.26796428213,.96603041087,1244.84673354,9.11588698849,-.84304129043274,-.127170634044725,1.73337643803167,-1.15639419125157
 ,208,208,55079020800,9,26,.34665614479,25.9623264585,13.25,75.0022764358,28.5,55079020800,55079020800,3329,.01153846154,.1669893514,.56666666667,.40961538462,.07319952775,.24078624079,.03274256533,.07359567438,.02884615385,.05641025641,.49668616,.25006909704,.78603807797,14688.9550156,9664180.00898,-1.18491614700504,-.531201381893587,.232919747440296,1.09181091344416
 ,209,209,55079020900,14,20,.39058501404,35.8436691032,14.4285714,51.205241576,37.2857143,55079020900,55079020900,2836,.00786026201,.08510638298,.73624454148,.32139737991,.21657754011,.25249320036,.03913963329,.16502115656,.02707423581,.11528384279,.36974359,.22291895854,.94428672818,14129.5200398,10888841.6986,-.864316540000271,-.206046321258944,1.15789864745149,-.533012845169788
 ,210,210,55079120502,0,0,.00024752902,0,12,0,13,55079120502,55079120502,5374,.01443220661,.19847651291,.55260159514,.27800987467,.22381756757,.4497930734,.12151097879,.09062151098,.03266236232,.11469806305,.297741777,.23761687896,.84319970026,869.808381801,6900.68552242,-.212951400743183,.0843313191797664,.636658758829059,1.40950999521817
 ,211,211,55079186500,80,167,.47694095153,167.735648916,92.6,350.148167111,125.8,55079186500,55079186500,1693,.08048780488,.13946587537,.30853658537,.17804878049,.33105802048,.28884325804,.20614294152,.50088600118,.04390243902,.31951219512,.277372263,.6243679457,.86591848789,16481.3742166,13296297.4362,.0723459054183994,1.43340816881069,-.211014246057657,.626086994490994
 ,212,212,55079186600,84,70,.39429372995,213.039147263,58.25,177.532622719,81.875,55079186600,55079186600,2266,.0462585034,.09005847953,.31428571429,.1306122449,.38563327032,.32577903683,.1293027361,.56310679612,.15238095238,.42176870748,.096747967,.47815280804,.84433085502,15231.045061,10992234.3506,.506377070024867,1.26658409865708,-.251828044246105,-.454953556445395
 ,213,213,55079185300,0,0,.00035576469,0,12.5,0,17,55079185300,55079185300,3701,.02338129496,.14152495886,.58693045564,.43405275779,.06881243063,.39171559035,.05755201297,.02350716023,.01858513189,.09292565947,.499267399,.26311429446,.80452164323,429.931258185,9918.11055771,-.785717332089277,-.671090037190152,.65764594929605,1.07237425153605
 ,214,214,55079186800,68,143,2.20324992127,30.8634982094,65.2142857,64.9041212345,94.7142857,55079186800,55079186800,1560,.01862464183,.22495274102,.04011461318,.0229226361,.27450980392,.50347490348,.24230769231,.44102564103,.20773638968,.4899713467,.060717571,.6896445595,.71316818774,46394.3741227,61422836.9051,1.01908792793174,1.78771598032275,-1.38799641152625,1.91368039554518
 ,215,215,55079018400,13,52,.28220893826,46.0651603735,33,184.260641494,64.1666667,55079018400,55079018400,1471,.02689873418,.13445378151,.56487341772,.4082278481,.09090909091,.25021496131,.07002039429,.10808973487,.02215189873,.13607594937,.350957156,.16529634109,.87238493724,12505.2485739,7867502.19343,-.911143945608924,-.171806149736262,.561459663193654,.516567014157124
 ,216,216,55079003700,51,65,.24528185669,207.924062092,108.4,265.001255607,129.8,55079003700,55079003700,2202,.00862998921,.08083333333,.61272923409,.23624595469,.30755395683,.25491297024,.03723887375,.01907356948,.09600862999,.2071197411,.22459893,.40114490089,.82470481381,10801.3027958,6838038.36037,-.378871975244741,-.472810182472004,.391101966848487,-.79607902017217
 ,217,217,55079011300,25,74,.18331596694,136.376554739,45.8571429,403.674602026,114,55079011300,55079011300,2052,.0067001675,.1541038526,.24958123953,.34254606365,0,.40302144249,.09892787524,.0477582846,.10887772194,.23283082077,.668236878,.30008117407,.69639376218,10154.3035997,5110535.40994,-.602371773897752,-.419105704255308,-.755432233616936,1.90941260585801
 ,218,218,55079020000,75,213,.54003348762,138.880276353,27.7142857,394.419984841,52.5714286,55079020000,55079020000,3493,.01337792642,.13949275362,.42608695652,.16989966555,.23625730994,.32176771366,.1700543945,.30890352133,.09230769231,.26688963211,.149344978,.46539883579,.8491391888,22549.1462474,15055209.3582,-.190594422225942,1.05951346438192,-.0420455338076878,.193802494678864
 ,219,219,55079120400,2,0,.01338996074,149.365635887,35,0,73.5,55079120400,55079120400,6810,.00511247444,.05440634741,.55180640764,.33333333333,.1145631068,.31851311953,.06314243759,.14933920705,.06850715746,.12474437628,.233069307,.26311164587,.85173733804,11124.9192881,373289.188284,-.792433271604175,-.0824733464865627,.559422405937741,-.934480452248063
 ,220,220,55079020700,23,48,.6838061368,33.6352640933,14,70.19533376,32.6666667,55079020700,55079020700,4321,.01658291457,.07600308642,.68140703518,.36180904523,.13729308666,.26566757493,.03725989354,.11663966674,.03417085427,.11708542714,.337609329,.19246870059,.87070376432,23776.3446367,19063344.7482,-.923732056605052,-.368848006882534,.8519917435372,-.573384113205376
 ,221,221,55079003800,71,84,.25427362281,279.226760582,111.125,330.352787167,121.625,55079003800,55079003800,2284,.09639830508,.0750695088,.40042372881,.15677966102,.34470989761,.34151785714,.01926444834,.07574430823,.05402542373,.27118644068,.205980066,.28381112345,.87344582593,10650.0955508,7088713.41044,.477591029386917,-.62456516497496,.277460057821657,-.486143874538791
 ,222,222,55079019900,16,27,.52499476124,30.4764945889,8.25,51.4290846188,12.75,55079019900,55079019900,4009,.01892551893,.09173333333,.72222222222,.28083028083,.25663716814,.35126903553,.11075081068,.24170616114,.04273504273,.09768009768,.214570497,.34655524695,.90402240326,35169.8001669,14635955.4057,-.498735603896634,.3542017415995,1.1805163066234,-.621927202691288
 ,223,223,55079186400,16,11,.29731210264,53.8155018179,72,36.9981574998,104.6666667,55079186400,55079186400,1460,.05846153846,.14395393474,0,.06153846154,0,.60684931507,.06712328767,.1102739726,.15692307692,.59384615385,.578754579,.3879109589,.38904109589,18616.2792206,8288552.56678,.701294222311941,-.545930930451762,-2.51836214560557,2.08513150873529
 ,224,224,55079186300,120,293,.47863938784,250.710666626,39.4444444,612.151877678,85.6666667,55079186300,55079186300,3576,.00987166831,.1655379985,.1549851925,.43237907206,.18942731278,.61027104137,.04054809843,.06515659955,.00987166831,.16485686081,.299729625,.57017428206,.28956228956,17020.6511042,13343646.9336,-.490614627981826,-.7429659340189,-1.7170390429562,1.44844527066927
 ,225,225,55079186200,44,51,.20513580528,214.492052912,62.625,248.615788602,78.875,55079186200,55079186200,1506,.04329004329,.07344632768,.39826839827,.06060606061,.46078431373,.55619596542,.08034528552,.05245683931,.24891774892,.45454545455,.084459459,.29505307676,.80495978552,9738.7723694,5718835.15773,1.62156417950424,-.372452436860377,.216275505952404,-.38641465194488
 ,226,226,55079186900,5,50,.16522252887,30.2622168669,17.2,302.622168669,67.2,55079186900,55079186900,2353,.0254391278,.24496644295,.18776499092,.37007874016,.0289017341,.4658008658,.15257118572,.01912452189,.0284675954,.10417928528,.722637979,.25539856616,.69607843137,19202.7414979,4606121.32374,-.624767402234157,-.233071712481772,-.715151527985572,3.40662135075575
 ,227,227,55079187000,19,98,.13868838193,136.997776859,19.8333333,706.620112219,73.6666667,55079187000,55079187000,3466,.00695349848,.14192055534,.1716644937,.32073011734,0,.20889690412,.10357761108,.064050779,.01868752716,.14819643633,.67781155,.30801198286,.65572341662,15302.9286667,3866394.72054,-1.49830933251193,-.16418453218461,-1.44070365409394,1.32148212010424
