D_R	poly_id	objectid	geoid	Violent	Property	SqMi	VCdensity	vclag	PCdensity	pclag	TractID	Id2	Total_Pop	PAIProp	OccuProp	OwnerProp	MandFHH_ch	ForeignPro	EthnHerter	HispProp	Unemployed_Fixed	Inc75K_	BAup	SSIProp	BelowProp	SameProp	Shape_Leng	Shape_Area	FAC1_1	FAC2_1	FAC3_1
 	156	156	17031110300	8	50	0.467444356	17.1143365	14.75	106.9646031	58.625	17031110300	17031110300	5242	0.034919028	0.10220511	0.833502024	0.068006182	0.278328882	0.322222879	0.157954979	0.015137615	0.494939271	0.280497281	0.028340081	0.061740891	0.955955573	15064.91979	13031548.6	-0.596438883	0.029676475	1.907929058
 	157	157	17031110400	15	74	0.360694829	41.58640156	13.3333333	205.159581	58.8333333	17031110400	17031110400	4367	0.027233115	0.139256198	0.658496732	0.068778281	0.311655599	0.382401915	0.243187543	0.039845758	0.421023965	0.357184923	0.026143791	0.077342048	0.854022989	15074.98478	10055554.5	-0.628732938	0.352380515	0.841076535
 	158	158	17031110501	7	76	0.305642994	22.90253709	17.2	248.6561169	61	17031110501	17031110501	5325	0	0.121010172	0.752009185	0.059591837	0.303098592	0.363612687	0.265539906	0.032332034	0.562571757	0.397574819	0.027554535	0.060849598	0.933460076	12319.2824	8520803.554	-0.89595924	0.271211934	1.488762147
 	159	159	17031110502	28	54	0.250624638	111.7208595	22.8333333	215.4616575	98.5	17031110502	17031110502	3410	0.024373731	0.180811808	0.405551794	0.061281337	0.312903226	0.422433846	0.235190616	0.03626022	0.334461747	0.368805225	0.053486798	0.087339201	0.893957704	12464.20094	6986985.97	-0.522154031	0.47648197	0.115999566
 	160	160	17031120100	9	26	1.077128345	8.35555024	14	24.13825625	56.75	17031120100	17031120100	3826	0	0.151351351	0.944405837	0.054003724	0.049921589	0.124473743	0.104547831	0.003040541	0.655316192	0.642829973	0.050729673	0.0514246	0.931291611	38694.12462	30028494.73	-1.133648994	-1.20998838	2.175462284
 	161	161	17031120200	6	40	0.924558014	6.489587355	12	43.2639157	63.2	17031120200	17031120200	4793	0.00992411	0.169143357	0.838295388	0.087062653	0.205090757	0.389071377	0.12935531	0.033114395	0.652072388	0.571986775	0.023934618	0.044950379	0.915531335	28704.13906	25775095.05	-1.141285838	-0.548779677	1.645332262
 	162	162	17031120300	13	95	0.793711003	16.37875745	11.5	119.6909198	78.25	17031120300	17031120300	6665	0.009671993	0.147296086	0.926829268	0.053804348	0.213053263	0.351635426	0.106826707	0.025551684	0.695121951	0.69261519	0.027754415	0.071488646	0.979488749	20574.26856	22127304.3	-1.233644718	-0.67507279	2.119359132
 	163	163	17031120400	13	66	0.411084357	31.62367965	16.1	160.550989	72.9	17031120400	17031120400	3713	0	0.083194676	0.828298887	0.076053443	0.270401293	0.494754203	0.237005117	0.037114846	0.541335453	0.388932806	0.076311606	0.096979332	0.91456736	20837.66295	11460328.28	-0.641409564	0.00018012	1.719975423
 	164	164	17031130100	18	152	0.710299333	25.34142883	19.3333333	213.9942879	87	17031130100	17031130100	5327	0.096640827	0.104542967	0.482170543	0.0433213	0.378449409	0.45387836	0.05331331	0.009555662	0.306976744	0.445263158	0.102842377	0.194832041	0.976163234	20285.72149	19801929.72	0.39113728	-0.0924857	1.145808723
 	165	165	17031130200	9	55	0.802490162	11.21509075	18	68.53666571	100.7142857	17031130200	17031130200	1565	0.027190332	0.115065243	0.732628399	0.110215054	0.253035144	0.472377997	0.159744409	0.048780488	0.543806647	0.58559322	0.040785498	0.060422961	0.903100775	26098.49065	22372052.25	-0.851415651	-0.187023254	1.222193352
 	166	166	17031130300	18	86	0.278422349	64.64998243	23.2	308.8832494	97.4	17031130300	17031130300	5532	0.029445074	0.109480365	0.454133635	0.11512605	0.456073753	0.593620421	0.192516269	0.075261634	0.412231031	0.415788051	0.097395243	0.148357871	0.923844062	11207.3032	7761938.578	-0.175706513	0.608308045	0.514015852
 	167	167	17031140100	12	36	0.111191975	107.9214571	27.1666667	323.7643713	106.1666667	17031140100	17031140100	3613	0.045293073	0.16265414	0.254884547	0.077372263	0.461389427	0.596371056	0.448934404	0.066896024	0.239786856	0.29156509	0.01598579	0.219360568	0.70994941	7572.286412	3099841.966	-0.233479503	1.551213553	-1.31845538
 	168	168	17031140200	33	175	0.152301748	216.6751228	26	1149.034742	89.2857143	17031140200	17031140200	6228	0.007181329	0.103812317	0.220825853	0.243850267	0.446692357	0.557913296	0.425658317	0.023260212	0.276481149	0.320154824	0.077199282	0.287253142	0.726188558	9772.919035	4245912.073	0.165419498	1.341216715	-1.276807899
 	169	169	17031140301	17	56	0.063370767	268.2624949	25.1428571	883.6882185	100.2857143	17031140301	17031140301	2900	0.073643411	0.062691132	0.297157623	0.201694915	0.580344828	0.642008442	0.685862069	0.033256351	0.246770026	0.270285395	0.052971576	0.259689922	0.756543564	6644.755166	1766668.518	0.428027341	2.136047901	-0.857326787
 	170	170	17031140302	18	74	0.162896206	110.4998114	23.4	454.2770023	112.8	17031140302	17031140302	4254	0.039463299	0.14159292	0.475927388	0.199342826	0.365538317	0.689550077	0.405970851	0.05944478	0.462509866	0.399860918	0.005524862	0.107340174	0.815248566	8765.695723	4541267.415	-0.49280645	0.83962447	-0.005478343
 	171	171	17031140400	24	126	0.456207656	52.60762221	16.875	276.1900166	71.5	17031140400	17031140400	6884	0.037719298	0.117378917	0.635526316	0.043287327	0.328152237	0.527925727	0.336722836	0.042256075	0.496929825	0.340501792	0.069736842	0.089035088	0.86783115	16054.0046	12718288.63	-0.519933669	0.431264064	0.92518992
 	172	172	17031140500	17	106	0.174836788	97.23354099	18.4285714	606.2797262	74.5714286	17031140500	17031140500	4237	0.025157233	0.154453213	0.560534591	0.071501532	0.426717017	0.628724863	0.459051215	0.053927681	0.372641509	0.323685139	0.048742138	0.127358491	0.907038835	9450.663212	4874150.415	-0.346616608	1.024731701	0.690114603
 	173	173	17031140601	12	32	0.105069455	114.2101674	24.3333333	304.5604465	97.8333333	17031140601	17031140601	2760	0.090413943	0.113464448	0.406318083	0.082278481	0.523913043	0.63406716	0.557608696	0.057441253	0.282135076	0.189161554	0.114379085	0.184095861	0.867759563	7973.334293	2929156.565	0.364870753	1.48165767	0.105774645
 	174	174	17031140602	41	111	0.148412675	276.2567274	25	747.9145548	94.2857143	17031140602	17031140602	5251	0.053492763	0.094934586	0.288860919	0.191296464	0.4995239	0.56159763	0.611121691	0.068431092	0.409062303	0.286646884	0.018879799	0.226557583	0.812729026	9310.503988	4137491.378	-0.139524444	1.874056024	-0.811592266
 	175	175	17031140701	31	78	0.088159246	351.6364003	29	884.7625555	105.6666667	17031140701	17031140701	2911	0.041749503	0.113125	0.28528827	0.153846154	0.443833734	0.701726863	0.500171762	0.05	0.359840954	0.342741935	0.028827038	0.111332008	0.852743363	7727.63641	2457728.899	-0.326441407	1.50969763	-0.513259592
 	176	176	17031140702	42	138	0.164904097	254.6934909	25	836.8500414	90.3333333	17031140702	17031140702	6154	0.004368932	0.153705954	0.332524272	0.17107438	0.406077348	0.445193717	0.645271368	0.061957869	0.334951456	0.293459762	0.02815534	0.187378641	0.847549909	9614.894348	4597243.975	-0.336967661	1.632495609	-0.568633604
 	177	177	17031140800	29	118	0.279693901	103.684778	18.6	421.8897864	73.7	17031140800	17031140800	6800	0.009230769	0.18179635	0.493461538	0.05599473	0.35	0.529100627	0.367647059	0.045222594	0.493076923	0.481553398	0.033461538	0.105384615	0.881073025	11493.44199	7797387.249	-0.936517421	0.710517758	0.146501276
 	178	178	17031150200	40	137	0.512273267	78.08332499	22.875	267.4353881	94.75	17031150200	17031150200	7701	0.0269179	0.184483536	0.516823688	0.074603175	0.246461499	0.426070334	0.281262174	0.05982641	0.423956931	0.351543531	0.048115747	0.180013459	0.885304188	16723.55496	14281301.92	-0.549349865	0.257395365	0.276164545
 	179	179	17031150300	43	138	0.512175664	83.95557041	23.5714286	269.4388073	79.8571429	17031150300	17031150300	8150	0.044466734	0.105463183	0.528251421	0.157059757	0.267852761	0.454447168	0.304417178	0.023391813	0.47442327	0.398363863	0.043798061	0.136074891	0.906300889	16611.08864	14278580.91	-0.266726025	0.251810012	0.740933097
 	180	180	17031150401	19	100	0.284953495	66.6775469	18	350.9344574	64.2857143	17031150401	17031150401	5266	0.006626173	0.10915493	0.573716179	0.116640747	0.284276491	0.405279431	0.303835929	0.042330677	0.450027609	0.276368876	0.028713418	0.088348978	0.908395487	11646.14488	7944015.726	-0.511723291	0.508543838	0.880018936
 	181	181	17031150402	15	59	0.255797693	58.64009093	18.5714286	230.6510243	68.8571429	17031150402	17031150402	3668	0.007142857	0.126517274	0.719047619	0.100917431	0.379770992	0.284986262	0.289803708	0.05597723	0.425396825	0.305189775	0.016666667	0.067460317	0.949600661	10971.52113	7131201.89	-0.716905918	0.750621394	1.236915016
 	182	182	17031150501	4	36	0.269803079	14.82562768	14	133.4306491	64.4	17031150501	17031150501	4050	0.014664804	0.068818225	0.762569832	0.044487427	0.260987654	0.360578814	0.230617284	0.069879518	0.416201117	0.304570259	0.020949721	0.06075419	0.935719687	11069.61309	7521648.079	-0.618560934	0.316237395	1.597869473
 	183	183	17031150502	13	39	0.264318652	49.18305964	12.7142857	147.5491789	58.1428571	17031150502	17031150502	4243	0.043824701	0.147690655	0.614209827	0.080329557	0.33089795	0.474896169	0.30426585	0.05659223	0.362549801	0.300544588	0.018592297	0.165338645	0.8479942	11304.21768	7368751.618	-0.331630486	0.546692021	0.599029615
 	184	184	17031150600	22	66	0.253357776	86.83372713	19.875	260.5011814	74.875	17031150600	17031150600	3899	0.013138686	0.123552124	0.684671533	0.097354497	0.267248012	0.502041974	0.399846114	0.034818068	0.393430657	0.240700219	0.019708029	0.08540146	0.965067779	10631.29362	7063181.172	-0.49367669	0.605640506	1.343774445
 	185	185	17031150700	20	60	0.255755965	78.19954473	25.625	234.5986342	94.375	17031150700	17031150700	3994	0.006105834	0.111213659	0.668249661	0.139438085	0.293189785	0.409369563	0.458187281	0.034873323	0.45183175	0.282087951	0.02917232	0.126865672	0.902634881	10680.951	7130038.565	-0.486304481	0.719165185	0.990790991
 	186	186	17031150800	21	83	0.255232939	82.27778161	28	325.1931369	112.8571429	17031150800	17031150800	4914	0.025821596	0.072524407	0.473591549	0.085443038	0.32987383	0.58285001	0.536833537	0.059437166	0.394953052	0.261461517	0.069835681	0.088028169	0.855881749	10679.52933	7115457.498	-0.326733764	1.105819331	0.326792791
 	187	187	17031151001	15	61	0.127465776	117.6786463	28	478.5598282	94.6666667	17031151001	17031151001	2404	0.027149321	0.14	0.470588235	0.118466899	0.390599002	0.560702524	0.554076539	0.038748137	0.320135747	0.204362801	0.059954751	0.247737557	0.914547728	7990.015104	3553527.683	0.018683234	1.236940598	0.286438282
 	188	188	17031151002	30	101	0.246007276	121.9476128	21.875	410.5569632	83	17031151002	17031151002	4360	0.030759162	0.120874411	0.479712042	0.135470527	0.380275229	0.530298902	0.691972477	0.052985948	0.267670157	0.188255034	0.011780105	0.142670157	0.829598506	10963.32553	6858261.798	-0.231851823	1.685035389	-0.074494361
 	189	189	17031151100	23	108	0.255154466	90.14147539	27	423.2730149	86.25	17031151100	17031151100	5612	0.017613636	0.090251464	0.435795455	0.136536995	0.39932288	0.502466268	0.591233072	0.045028571	0.332954545	0.185244161	0.059090909	0.142613636	0.832848837	10668.69675	7113269.805	-0.129259873	1.474762191	0.010477761
 	190	190	17031151200	26	103	0.253123851	102.7165156	22.25	406.915427	74	17031151200	17031151200	3687	0.004930156	0.071428571	0.727198028	0.077395577	0.426091673	0.316286141	0.417412531	0.04877261	0.420706656	0.218139171	0	0.126540674	0.988608625	10627.24781	7056659.746	-0.454008981	1.193010574	1.572429323
 	191	191	17031160100	9	46	0.229178892	39.27063225	23.1666667	200.7165648	115.6666667	17031160100	17031160100	2688	0.039112051	0.108128834	0.522198732	0.144409938	0.278645833	0.452428147	0.305803571	0.077322018	0.44820296	0.377846791	0.010570825	0.109936575	0.886492622	10395.16484	6389115.274	-0.452721484	0.467708967	0.549294486
 	192	192	17031160200	20	74	0.369569988	54.11694849	18.8333333	200.2327094	93.5	17031160200	17031160200	3093	0.024839744	0.164726426	0.626602564	0.05740988	0.154865826	0.308770919	0.257355318	0.012761021	0.491987179	0.516454585	0.040865385	0.073717949	0.929818781	16637.66857	10302978.74	-0.780294176	-0.267800288	1.065521242
 	193	193	17031160300	23	82	0.164548319	139.7765722	18.5714286	498.3338662	75.2857143	17031160300	17031160300	3834	0.032275417	0.098178587	0.385691232	0.05861244	0.368022953	0.471006063	0.170318206	0.04165409	0.272189349	0.453255964	0.020979021	0.117267348	0.799255517	8791.456734	4587325.507	-0.456883109	0.739416876	-0.307252043
 	194	194	17031160400	24	106	0.253802674	94.56165138	23	417.6472936	94.8	17031160400	17031160400	4708	0.038184837	0.127563577	0.483121195	0.107329843	0.27740017	0.356940707	0.411427358	0.055181347	0.268400664	0.346470088	0.038184837	0.112340897	0.90572973	10638.44741	7075584.17	-0.238857139	0.711477366	0.418094244
 	195	195	17031160501	16	75	0.13330238	120.0278649	23.4285714	562.6306166	93.8571429	17031160501	17031160501	4237	0.097842835	0.12035316	0.410631741	0.173447537	0.396742979	0.401918788	0.609157423	0.027655563	0.334360555	0.323770492	0.039291217	0.132511556	0.926523729	8301.315534	3716242.193	0.056353847	1.28663534	0.203838845
 	196	196	17031160502	14	58	0.120035195	116.6324592	17.4285714	483.1916168	93.2857143	17031160502	17031160502	3905	0.042635659	0.111335013	0.431007752	0.201081081	0.364404609	0.372579099	0.642253521	0.046824888	0.389922481	0.300361882	0.04496124	0.133333333	0.852910603	8304.676574	3346375.798	-0.128115282	1.276792156	0.040407908
 	197	197	17031160601	9	54	0.15332844	58.69752528	16.1428571	352.1851517	75.4285714	17031160601	17031160601	3674	0.030943396	0.153628652	0.449811321	0.200268817	0.293413174	0.272579846	0.458900381	0.018131102	0.456603774	0.480467177	0	0.113962264	0.872565865	10057.13603	4274534.491	-0.65092118	0.773791837	-0.040581282
 	198	198	17031160602	5	72	0.200150515	24.98119973	16.2857143	359.7292761	81.4285714	17031160602	17031160602	3679	0.026334026	0.166746988	0.393624394	0.147887324	0.330796412	0.419690786	0.458004893	0.029986053	0.364518365	0.399762752	0.038808039	0.098406098	0.886552297	11373.25012	5579853.807	-0.512163049	0.929542891	-0.120490354
 	199	199	17031160700	25	93	0.306703271	81.51200975	22.1428571	303.2246763	113.1428571	17031160700	17031160700	6533	0.013771657	0.154381892	0.48733896	0.030472637	0.345017603	0.506916141	0.411449564	0.049619703	0.47401155	0.392336859	0.082185695	0.12438916	0.818349754	12327.48804	8550362.263	-0.582017067	0.641748794	0.175393803
 	200	200	17031160800	25	186	0.253915424	98.45798115	24.5714286	732.5273797	109.7142857	17031160800	17031160800	5164	0.037116729	0.181225554	0.38838085	0.099009901	0.335979861	0.433805457	0.505422153	0.047105695	0.371167294	0.326933779	0.05648198	0.068854223	0.864280094	10626.69324	7078727.432	-0.516806113	0.992823321	-0.150756125
 	201	201	17031160900	18	67	0.253954993	70.87870081	30.4285714	263.8262752	131.5714286	17031160900	17031160900	2470	0.04389313	0.162491537	0.562022901	0.184397163	0.175708502	0.314355259	0.310931174	0.053634085	0.53148855	0.513310185	0.075381679	0.085877863	0.865720081	10659.18329	7079830.569	-0.668076634	-0.149631768	0.374371987
 	202	202	17031161000	22	93	0.164675031	133.5964526	29.5714286	564.7486406	110.5714286	17031161000	17031161000	2027	0.017305315	0.210296684	0.533992583	0.106235566	0.101134682	0.35361568	0.376418352	0.038927888	0.462299135	0.491814947	0.0407911	0.069221261	0.819240506	8767.427502	4590858.025	-0.917351941	-0.115453329	0.101224591
 	203	203	17031161100	17	49	0.222716892	76.33008825	24.7142857	220.0102544	100.1428571	17031161100	17031161100	1935	0.028150134	0.23255814	0.72922252	0.0951417	0.110077519	0.420981912	0.157622739	0.017029973	0.686327078	0.621178225	0.045576408	0.00536193	0.929025424	10055.22511	6208965.758	-1.217452018	-0.917881247	1.340904593
 	204	204	17031161200	18	42	0.199945023	90.02474668	22.1428571	210.0577423	95	17031161200	17031161200	3021	0.058139535	0.222367561	0.619450317	0.093979442	0.362462761	0.397700593	0.574975174	0.030624745	0.397463002	0.328386788	0.023255814	0.121564482	0.900773629	9713.761773	5574125.018	-0.47914114	0.918657525	0.615569141
 	205	205	17031161300	35	124	0.192125691	182.1724095	26.1428571	645.4108221	100.1428571	17031161300	17031161300	3638	0.014695077	0.122749591	0.371785452	0.167694205	0.382902694	0.234351922	0.595107202	0.0498679	0.23806025	0.241146041	0.013960323	0.108743571	0.884977827	9661.759324	5356135.431	-0.146905045	1.536632127	-0.018891807
 	206	206	17031170100	5	29	0.391754071	12.76310922	14	74.02603349	46.75	17031170100	17031170100	1805	0.036659878	0.170953101	0.723014257	0.030136986	0.369529086	0.281082558	0.103047091	0.018856806	0.240325866	0.254804712	0.039714868	0.16598778	0.809684685	14928.65844	10921433.01	-0.068694956	0.13677334	1.050694494
 	207	207	17031170200	9	43	0.252141696	35.6942153	16.625	170.5390287	64.375	17031170200	17031170200	4178	0.039484287	0.124701386	0.764705882	0.04519774	0.265677358	0.472195647	0.412876975	0.032687651	0.482675262	0.249036778	0.020145044	0.062046737	0.936423198	10630.31977	7029278.953	-0.587943581	0.451263598	1.596509205
 	208	208	17031170300	15	74	0.540116912	27.77176507	13.2857143	137.0073743	46.2857143	17031170300	17031170300	5496	0.00487013	0.111696523	0.655844156	0.173712529	0.341339156	0.239890656	0.375181951	0.019312294	0.442640693	0.30288332	0.036796537	0.12987013	0.871657754	16646.426	15057535.1	-0.46245449	0.710217819	0.778858814
 	209	209	17031170400	19	31	0.296923041	63.98964506	13.1666667	104.4041577	51.1666667	17031170400	17031170400	3765	0.015820699	0.064143007	0.749505603	0.107899807	0.357768924	0.194620262	0.117131474	0.020933977	0.388266315	0.244733146	0.015820699	0.123269611	0.910914928	11392.28593	8277706.193	-0.350847546	0.422869984	1.441953401
 	210	210	17031170500	12	43	0.594415796	20.18788881	8.4	72.33993489	25.2	17031170500	17031170500	5504	0.007541478	0.08016444	0.739567622	0.129139073	0.234920058	0.209921821	0.212390988	0.040202109	0.535947712	0.239533113	0.015585721	0.051784816	0.950624082	20432.38261	16571295.05	-0.619785209	0.141005516	1.68089666
 	211	211	17031170600	1	22	0.218735183	4.571738235	8	100.5782412	26.3333333	17031170600	17031170600	2631	0.01718908	0.099522293	0.812942366	0.10625	0.232611174	0.222399768	0.238312429	0.041431262	0.463094034	0.197442455	0.063700708	0.072800809	0.875909613	9924.055563	6097962.536	-0.412986531	0.005179369	1.611850336
 	212	212	17031170700	10	28	0.223811853	44.68038615	10.5	125.1050812	33.25	17031170700	17031170700	2941	0.02209414	0.153146853	0.836695485	0.06993007	0.308738524	0.302793659	0.193131588	0.035625518	0.492795389	0.247586873	0.050912584	0.11623439	0.958691911	10025.67917	6239491.393	-0.541758457	0.060765849	1.807755446
 	213	213	17031170800	10	37	0.281982099	35.46324413	14.7142857	131.2140033	48.7142857	17031170800	17031170800	4060	0.009129213	0.132639203	0.752106742	0.066056911	0.380295567	0.18901314	0.272906404	0.036358262	0.426264045	0.204027732	0.019662921	0.085674157	0.921490683	11315.70069	7861178.29	-0.638080118	0.710459512	1.323640098
 	214	214	17031170900	5	14	0.123775015	40.39587469	17.3333333	113.1084491	62.6666667	17031170900	17031170900	1868	0	0.127593361	0.664624809	0.043577982	0.29496788	0.349202046	0.3624197	0.04109589	0.370597243	0.219178082	0.053598775	0.174578867	0.939881911	7909.534385	3450635.578	-0.370675761	0.595498048	1.139917675
 	215	215	17031171000	27	96	0.537856257	50.19928591	14.7777778	178.4863499	61	17031171000	17031171000	7597	0.009730539	0.152555498	0.723428144	0.107621009	0.288929841	0.261035316	0.295116493	0.048878205	0.435628743	0.212633125	0.029565868	0.068862275	0.932999868	16600.53872	14994511.88	-0.591473795	0.400975173	1.330456044
 	216	216	17031171100	10	49	0.257201429	38.88003284	23.375	190.5121609	91.125	17031171100	17031171100	3844	0.018253968	0.104136253	0.724603175	0.127147766	0.281217482	0.297527479	0.374609781	0.020805812	0.434920635	0.295230886	0.03015873	0.096031746	0.97292275	10688.53687	7170335.631	-0.477093878	0.516875067	1.469746795
 	217	217	17031180100	15	55	0.410345229	36.55458606	21.2	134.0334822	91.6	17031180100	17031180100	6210	0.036771729	0.150493159	0.785100287	0.126168224	0.383091787	0.363197222	0.474557166	0.039424404	0.414040115	0.176130038	0.042024833	0.14565425	0.907598884	13904.27495	11439722.68	-0.312146896	0.865493449	1.259085886
 	218	218	17031190100	17	60	0.122067091	139.2676753	29.7142857	491.5329715	89.5714286	17031190100	17031190100	2534	0.016990291	0.094307562	0.321601942	0.275922671	0.458958169	0.585218145	0.837016575	0.058424622	0.162621359	0.117754728	0.055825243	0.21723301	0.830885272	7882.414822	3403021.579	0.387011524	2.208834442	-0.582022375
 	219	219	17031190200	43	106	0.254871399	168.7125354	23.5	415.8960175	87	17031190200	17031190200	5525	0.018679119	0.090345095	0.589059373	0.210612245	0.417556561	0.564928384	0.826968326	0.035540409	0.338225484	0.160581775	0.04736491	0.182121414	0.913011426	10665.73966	7105378.399	0.042704602	1.786602551	0.669430879
 	220	220	17031190300	31	110	0.254945625	121.5945559	29.375	431.464553	93.625	17031190300	17031190300	5302	0.031231926	0.157794677	0.49161365	0.17699115	0.392116183	0.497987137	0.658242173	0.064898814	0.272411799	0.153095371	0.030075188	0.181607866	0.956117021	10665.62642	7107447.672	-0.018142906	1.512184795	0.428701794
 	221	221	17031190401	25	55	0.253080065	98.78296801	29.2857143	217.3225296	108.1428571	17031190401	17031190401	3983	0.007293355	0.112868048	0.684764992	0.188422247	0.395681647	0.488394217	0.594024605	0.096123037	0.311993517	0.223974763	0.059967585	0.154781199	0.954982296	10650.87705	7055439.071	-0.136057111	1.261298697	1.058494647
 	222	222	17031190402	38	101	0.252504038	150.492643	25.75	399.9936038	86.875	17031190402	17031190402	5434	0.01953602	0.076500732	0.608058608	0.204678363	0.400441664	0.467959408	0.719911667	0.078719925	0.315628816	0.155808903	0.042735043	0.135531136	0.932561181	10613.81302	7039380.405	-0.052682948	1.652121513	0.806377465
 	223	223	17031190601	42	100	0.266423003	157.6440454	31.6666667	375.3429653	101	17031190601	17031190601	5126	0.020990764	0.18694956	0.534844668	0.21257485	0.339055794	0.5752244	0.843932891	0.069482289	0.37279597	0.156052017	0.04450042	0.197313182	0.859652586	11290.46451	7427417.339	-0.232023846	1.548596422	0.0060281
 	224	224	17031190602	37	117	0.239906661	154.2266473	31	487.6896684	80.1111111	17031190602	17031190602	5867	0.040254237	0.117689272	0.694915254	0.19201995	0.397136526	0.565095193	0.794273053	0.053695652	0.314971751	0.122097787	0.03319209	0.124293785	0.934248927	11278.88556	6688187.107	-0.029598276	1.614138884	1.079882758
 	225	225	17031190701	12	53	0.107285992	111.8505765	36.8333333	494.0067128	102	17031190701	17031190701	2861	0.025641026	0.157142857	0.380769231	0.217987805	0.445997903	0.528622274	0.796574624	0.057224607	0.271794872	0.133625411	0.043589744	0.169230769	0.900676397	7669.849159	2990949.822	0.040080259	1.949644542	-0.149467406
 	226	226	17031190702	31	78	0.148067928	209.3633677	34.1666667	526.7852478	100	17031190702	17031190702	5177	0.025801953	0.12437604	0.29986053	0.236999147	0.453737686	0.546546628	0.856287425	0.069662324	0.175732218	0.099244505	0.018131102	0.285216179	0.867510382	8685.755095	4127880.404	0.304019832	2.319886188	-0.683034738
 	227	227	17031190800	41	100	0.255338122	160.5714009	27.6666667	391.6375631	92	17031190800	17031190800	7222	0.011391778	0.093306957	0.424962853	0.13597918	0.341318194	0.511527383	0.847964553	0.077427582	0.271421496	0.128796037	0.079247152	0.202575532	0.913860284	10670.92917	7118389.835	0.224564105	1.667063137	0.355121681
 	228	228	17031190900	19	103	0.121482639	156.4009491	28.625	847.8577766	89.375	17031190900	17031190900	2226	0.023738872	0.084337349	0.399109792	0.102345416	0.359838275	0.582943632	0.866127583	0.0152314	0.31305638	0.094301221	0.100890208	0.228486647	0.883147114	7868.605567	3386728.049	0.289408466	1.710481226	0.195645006
 	229	229	17031191000	21	61	0.167690855	125.230443	31.4	363.7646201	118.9	17031191000	17031191000	2653	0	0.073791349	0.61891516	0.202090592	0.346400302	0.589113534	0.874858651	0.070722057	0.325452017	0.082634731	0.055632823	0.218358832	0.933488915	9913.413946	4674934.019	0.144537179	1.705769336	0.903731344
 	230	230	17031191100	40	175	0.317543424	125.9670236	31.5	551.1057283	105.875	17031191100	17031191100	7618	0.030015008	0.076201308	0.536768384	0.214285714	0.377658178	0.554588365	0.915069572	0.0483389	0.177088544	0.0674567	0.084042021	0.209104552	0.948012232	12019.8876	8852567.183	0.47979721	1.905406596	0.643318967
 	231	231	17031191200	35	82	0.272425556	128.475465	41.875	300.9996608	113.75	17031191200	17031191200	3832	0.031376518	0.148397976	0.387651822	0.284869976	0.459551148	0.513083088	0.950417537	0.041187384	0.163967611	0.051979018	0.038461538	0.219635628	0.747440273	11127.21097	7594758.244	0.267763386	2.364605431	-0.909082718
 	232	232	17031191301	25	69	0.260616763	95.92629299	41	264.7565687	124.8333333	17031191301	17031191301	5686	0.038379531	0.09627202	0.395167022	0.433040078	0.37091101	0.653896142	0.829229687	0.065679012	0.257995736	0.123215394	0.053304904	0.174840085	0.897591436	11266.23473	7265549.312	0.496739583	1.737702004	-0.059178225
 	233	233	17031191302	40	73	0.243704666	164.1330905	40.7142857	299.5428902	99.7142857	17031191302	17031191302	5370	0.046931408	0.108666367	0.493140794	0.167883212	0.393482309	0.574980979	0.866852886	0.080595483	0.266425993	0.078009631	0.028158845	0.153068592	0.860769085	11305.09743	6794068.982	0.130889949	1.911667137	0.253005375
 	234	234	17031200100	19	78	0.226559404	83.86321483	22.8571429	344.2805662	80.8571429	17031200100	17031200100	4275	0.028634361	0.100446429	0.525697504	0.125858124	0.343157895	0.623842468	0.712280702	0.032701711	0.348751836	0.239382239	0.086637298	0.136563877	0.877570314	10238.36396	6316088.433	-0.113823826	1.307264098	0.427646642
 	235	235	17031200200	38	97	0.316098926	120.2155303	17.7142857	306.865959	71.8571429	17031200200	17031200200	4805	0.076441103	0.117878193	0.424185464	0.139465875	0.327991675	0.568102685	0.852445369	0.043005437	0.257518797	0.113861386	0.144110276	0.204260652	0.837102178	12125.57661	8812297.043	0.509852911	1.3725384	-0.001660128
 	236	236	17031200300	10	38	0.096784693	103.3221232	25	392.624068	77.8571429	17031200300	17031200300	2130	0.035087719	0.092105263	0.407017544	0.17062635	0.37370892	0.55208821	0.87370892	0.073574494	0.284210526	0.08372093	0.042105263	0.261403509	0.875238095	9491.713159	2698191.6	0.217623473	1.964232339	-0.114181951
 	237	237	17031200401	18	73	0.155528983	115.7340558	23	469.3658929	65.5	17031200401	17031200401	3642	0.057281553	0.12300123	0.463106796	0.229116945	0.308347062	0.573275029	0.90225151	0.094339623	0.224271845	0.076388889	0.074757282	0.212621359	0.888302306	8457.708911	4335881.857	0.399102162	1.633443044	0.101140521
 	238	238	17031200402	28	60	0.149116093	187.7731603	22.5	402.3710578	57.8333333	17031200402	17031200402	4241	0.004721435	0.118710308	0.518413598	0.213547646	0.325394954	0.58193155	0.891299222	0.03170577	0.262511804	0.169132347	0.03210576	0.332389046	0.851316101	9159.50536	4157101.453	0.149993162	1.745259416	-0.058353235
 	239	239	17031210100	16	100	0.329773939	48.51808497	25.7142857	303.238031	106.7142857	17031210100	17031210100	3517	0.016886931	0.204060385	0.400881057	0.112484549	0.220642593	0.351143788	0.376172875	0.038474751	0.395007342	0.506576475	0.043318649	0.171071953	0.835219031	12887.16166	9193533.01	-0.587444903	0.294195251	-0.294463861
