D_R,poly_id,objectid,geoid,Violent,Property,SqMi,VCdensity,vclag,PCdensity,pclag,TractID,Id2,Total_Pop,PAIProp,OccuProp,OwnerProp,MandFHH_ch,ForeignPro,EthnHerter,HispProp,Unemployed,Inc75K_,BAup,SSIProp,BelowProp,SameProp,Shape_Leng,Shape_Area,FAC1_1,FAC2_1,FAC3_1
 ,165,165,17031130200,9,55,.80249016247,11.2150907524,18,68.536665709,100.7142857,17031130200,17031130200,1565,.02719033233,.11506524318,.73262839879,.11021505376,.25303514377,.47237799712,.15974440895,.28796223446,.54380664653,.58559322034,.04078549849,.06042296073,.90310077519,26098.4906497,22372052.254,-.851415651369527,-.187023253544567,1.22219335171169
 ,166,166,17031130300,18,86,.27842234945,64.6499824295,23.2,308.883249386,97.4,17031130300,17031130300,5532,.02944507361,.10948036494,.45413363533,.11512605042,.45607375271,.5936204213,.19251626898,.36339345357,.41223103058,.41578805082,.09739524349,.14835787089,.92384406165,11207.3032018,7761938.57809,-.175706513303896,.608308045093209,.514015852126329
 ,167,167,17031140100,12,36,.11119197536,107.921457111,27.1666667,323.764371333,106.1666667,17031140100,17031140100,3613,.04529307282,.16265413975,.25488454707,.07737226277,.46138942707,.59637105575,.44893440354,.28211009174,.23978685613,.2915650902,.01598579041,.21936056838,.70994940978,7572.28641185,3099841.9661,-.233479502861526,1.55121355348527,-1.318455380156
 ,168,168,17031140200,33,175,.1523017482,216.675122834,26,1149.0347423,89.2857143,17031140200,17031140200,6228,.00718132855,.10381231672,.22082585278,.24385026738,.4466923571,.55791329603,.42565831728,.33188350983,.27648114901,.32015482444,.07719928187,.28725314183,.72618855762,9772.9190347,4245912.07289,.165419498090954,1.3412167151906,-1.27680789875672
 ,169,169,17031140301,17,56,.06337076678,268.262494892,25.1428571,883.688218468,100.2857143,17031140301,17031140301,2900,.07364341085,.0626911315,.29715762274,.20169491525,.58034482759,.64200844233,.68586206897,.36258660508,.24677002584,.27028539452,.05297157623,.25968992248,.756543564,6644.75516603,1766668.51772,.428027340764021,2.13604790101353,-.857326787454543
 ,170,170,17031140302,18,74,.16289620568,110.499811367,23.4,454.277002286,112.8,17031140302,17031140302,4254,.03946329913,.14159292035,.47592738753,.19934282585,.36553831688,.68955007693,.40597085096,.32407966204,.46250986582,.39986091794,.00552486188,.10734017364,.81524856597,8765.69572273,4541267.41469,-.492806449720714,.83962446954154,-.00547834288677421
 ,171,171,17031140400,24,126,.45620765571,52.6076222076,16.875,276.19001659,71.5,17031140400,17031140400,6884,.03771929825,.11737891738,.63552631579,.04328732748,.32815223707,.52792572677,.33672283556,.32118244469,.49692982456,.34050179211,.06973684211,.08903508772,.86783114993,16054.0045983,12718288.6341,-.51993366932349,.431264064385856,.925189919536963
 ,172,172,17031140500,17,106,.17483678808,97.2335409909,18.4285714,606.279726178,74.5714286,17031140500,17031140500,4237,.0251572327,.15445321308,.5605345912,.07150153218,.42671701676,.62872486327,.45905121548,.39152119701,.37264150943,.32368513943,.04874213836,.12735849057,.90703883495,9450.66321232,4874150.41537,-.346616608205322,1.02473170138218,.690114602727563
 ,173,173,17031140601,12,32,.10506945458,114.210167438,24.3333333,304.560446502,97.8333333,17031140601,17031140601,2760,.09041394336,.11346444781,.40631808279,.08227848101,.52391304348,.63406716026,.55760869565,.36727589208,.28213507625,.18916155419,.11437908497,.18409586057,.86775956284,7973.33429343,2929156.56546,.364870753429226,1.48165767013884,.105774645115522
 ,174,174,17031140602,41,111,.14841267534,276.256727434,25,747.914554761,94.2857143,17031140602,17031140602,5251,.05349276274,.09493458571,.28886091882,.19129646419,.49952390021,.56159762951,.61112169111,.21363853124,.40906230333,.28664688427,.01887979862,.22655758339,.81272902604,9310.50398755,4137491.37773,-.139524444373821,1.87405602439388,-.811592265735638
 ,175,175,17031140701,31,78,.08815924625,351.636400267,29,884.762555511,105.6666667,17031140701,17031140701,2911,.04174950298,.113125,.28528827038,.15384615385,.44383373411,.70172686292,.50017176228,.22927927928,.35984095427,.34274193548,.02882703777,.11133200795,.85274336283,7727.63640999,2457728.89927,-.326441407164042,1.50969762988317,-.513259592069133
 ,176,176,17031140702,42,138,.16490409651,254.693490875,25,836.850041447,90.3333333,17031140702,17031140702,6154,.00436893204,.15370595383,.33252427185,.17107438017,.40607734807,.4451937166,.64527136822,.253614209,.33495145631,.29345976173,.02815533981,.18737864078,.84754990926,9614.89434764,4597243.97454,-.33696766122536,1.63249560890994,-.568633604171369
 ,177,177,17031140800,29,118,.27969390066,103.684778008,18.6,421.889786377,73.7,17031140800,17031140800,6800,.00923076923,.18179634966,.49346153846,.05599472991,.35,.52910062716,.36764705882,.22206581031,.49307692308,.48155339806,.03346153846,.10538461539,.88107302533,11493.4419869,7797387.24948,-.936517420533095,.710517757543239,.146501275821048
 ,178,178,17031150200,40,137,.51227326711,78.0833249909,22.875,267.435388094,94.75,17031150200,17031150200,7701,.0269179004,.18448353631,.51682368775,.0746031746,.24646149851,.4260703338,.28126217374,.25294482331,.42395693136,.35154353104,.04811574697,.18001345895,.88530418752,16723.5549573,14281301.9226,-.549349864631347,.257395364737409,.276164544838498
 ,179,179,17031150300,43,138,.51217566378,83.9555704052,23.5714286,269.438807347,79.8571429,17031150300,17031150300,8150,.04446673353,.1054631829,.52825142093,.15705975674,.26785276074,.45444716775,.30441717791,.36111111111,.47442326981,.39836386271,.04379806085,.13607489134,.90630088939,16611.0886432,14278580.9087,-.266726025335236,.251810011784217,.740933096802107
 ,180,180,17031150401,19,100,.28495349459,66.6775469015,18,350.934457376,64.2857143,17031150401,17031150401,5266,.00662617338,.10915492958,.57371617891,.1166407465,.28427649069,.40527943054,.3038359286,.32121513944,.45002760906,.27636887608,.028713418,.08834897846,.90839548671,11646.144879,7944015.72628,-.51172329109889,.50854383809496,.880018936040561
 ,181,181,17031150402,15,59,.2557976934,58.6400909281,18.5714286,230.651024317,68.8571429,17031150402,17031150402,3668,.00714285714,.12651727358,.71904761905,.10091743119,.37977099237,.28498626156,.28980370774,.26660341556,.4253968254,.30518977537,.01666666667,.06746031746,.94960066097,10971.5211298,7131201.88977,-.716905918117227,.750621393957728,1.23691501592295
 ,182,182,17031150501,4,36,.26980307931,14.8256276773,14,133.430649095,64.4,17031150501,17031150501,4050,.01466480447,.06881822496,.7625698324,.04448742747,.26098765432,.3605788142,.23061728395,.29548192771,.41620111732,.30457025921,.02094972067,.06075418994,.93571968742,11069.6130885,7521648.07853,-.618560934354236,.31623739542626,1.59786947343634
 ,183,183,17031150502,13,39,.26431865151,49.1830596359,12.7142857,147.549178908,58.1428571,17031150502,17031150502,4243,.0438247012,.14769065521,.61420982736,.08032955716,.33089794956,.47489616898,.30426584963,.37381462221,.3625498008,.30054458816,.01859229748,.16533864542,.8479942001,11304.2176771,7368751.61815,-.331630485855293,.546692020898413,.599029615304937
 ,184,184,17031150600,22,66,.25335777613,86.8337271343,19.875,260.501181403,74.875,17031150600,17031150600,3899,.01313868613,.12355212355,.68467153285,.09735449735,.26724801231,.50204197405,.39984611439,.3152446675,.39343065693,.24070021882,.0197080292,.08540145985,.96506777894,10631.2936193,7063181.1724,-.493676690149871,.605640505901646,1.34377444464566
 ,185,185,17031150700,20,60,.25575596469,78.1995447259,25.625,234.598634178,94.375,17031150700,17031150700,3994,.00610583446,.11121365944,.66824966079,.13943808533,.29318978468,.40936956261,.45818728092,.31087928465,.45183175034,.28208795138,.02917232022,.12686567164,.9026348808,10680.951001,7130038.56497,-.486304480560108,.719165185093319,.99079099130802
 ,186,186,17031150800,21,83,.25523293881,82.2777816145,28,325.193136857,112.8571429,17031150800,17031150800,4914,.02582159624,.07252440725,.4735915493,.08544303797,.32987382987,.58285001,.53683353683,.24478408539,.39495305164,.26146151709,.06983568075,.08802816901,.85588174913,10679.5293285,7115457.49841,-.326733763500617,1.10581933112956,.326792790957043
 ,187,187,17031151001,15,61,.1274657763,117.678646269,28,478.55982816,94.6666667,17031151001,17031151001,2404,.02714932127,.14,.47058823529,.11846689896,.39059900166,.56070252436,.5540765391,.34028812717,.32013574661,.20436280138,.05995475113,.24773755656,.91454772822,7990.01510361,3553527.68325,.018683234440466,1.23694059819521,.286438282392359
 ,188,188,17031151002,30,101,.2460072756,121.947612835,21.875,410.55696321,83,17031151002,17031151002,4360,.0307591623,.12087441063,.47971204189,.1354705274,.38027522936,.53029890161,.69197247706,.26405152225,.26767015707,.18825503356,.01178010471,.14267015707,.82959850607,10963.3255341,6858261.7982,-.231851822723816,1.68503538921368,-.0744943613362695
 ,189,189,17031151100,23,108,.2551544658,90.1414753935,27,423.273014891,86.25,17031151100,17031151100,5612,.01761363636,.090251464,.43579545455,.13653699466,.39932287954,.50246626844,.59123307199,.29142857143,.33295454545,.18524416136,.05909090909,.14261363636,.83284883721,10668.696747,7113269.80514,-.129259872562746,1.47476219063778,.0104777606526851
 ,190,190,17031151200,26,103,.2531238512,102.716515558,22.25,406.91542702,74,17031151200,17031151200,3687,.00493015612,.07142857143,.72719802794,.0773955774,.42609167345,.3162861413,.41741253051,.33624031008,.42070665571,.21813917123,0,.12654067379,.9886086249,10627.2478069,7056659.74565,-.454008981221885,1.19301057390416,1.57242932314377
 ,191,191,17031160100,9,46,.22917889231,39.2706322519,23.1666667,200.716564843,115.6666667,17031160100,17031160100,2688,.03911205074,.10812883436,.5221987315,.14440993789,.27864583333,.45242814737,.30580357143,.30787364451,.44820295983,.37784679089,.01057082452,.10993657505,.88649262202,10395.1648447,6389115.27414,-.4527214841009,.467708967472172,.549294486444949
 ,192,192,17031160200,20,74,.36956998793,54.116948489,18.8333333,200.232709409,93.5,17031160200,17031160200,3093,.02483974359,.16472642608,.6266025641,.05740987984,.15486582606,.30877091864,.25735531846,.32289249807,.49198717949,.51645458534,.04086538462,.07371794872,.92981878089,16637.6685663,10302978.7382,-.7802941760335,-.267800287784555,1.06552124185169
 ,193,193,17031160300,23,82,.16454831903,139.776572226,18.5714286,498.333866197,75.2857143,17031160300,17031160300,3834,.03227541689,.09817858729,.38569123184,.05861244019,.36802295253,.47100606304,.17031820553,.27890129792,.27218934911,.45325596389,.02097902098,.11726734804,.79925551715,8791.45673429,4587325.50738,-.456883109274597,.739416876102533,-.307252042802885
 ,194,194,17031160400,24,106,.25380267422,94.5616513839,23,417.647293612,94.8,17031160400,17031160400,4708,.03818483675,.1275635767,.48312119535,.10732984293,.27740016992,.35694070687,.41142735769,.31321243523,.26840066408,.34647008789,.03818483675,.11234089651,.90572972973,10638.4474057,7075584.16966,-.238857139498397,.711477365985485,.418094243910793
 ,195,195,17031160501,16,75,.13330237955,120.027864869,23.4285714,562.630616575,93.8571429,17031160501,17031160501,4237,.09784283513,.12035315985,.41063174114,.17344753747,.39674297852,.40191878764,.6091574227,.29604022627,.3343605547,.3237704918,.03929121726,.13251155624,.92652372922,8301.31553366,3716242.19268,.0563538465000547,1.28663534022717,.203838845033753
 ,196,196,17031160502,14,58,.12003519512,116.632459217,17.4285714,483.191616755,93.2857143,17031160502,17031160502,3905,.04263565891,.11133501259,.43100775194,.20108108108,.36440460947,.37257909932,.64225352113,.31654906992,.38992248062,.30036188179,.04496124031,.13333333333,.85291060291,8304.67657448,3346375.79781,-.128115281793584,1.27679215631888,.0404079082381354
 ,197,197,17031160601,9,54,.15332844029,58.6975252784,16.1428571,352.185151671,75.4285714,17031160601,17031160601,3674,.03094339623,.15362865221,.44981132076,.2002688172,.29341317365,.27257984649,.45890038106,.23779637378,.45660377358,.4804671768,0,.11396226415,.87256586483,10057.1360258,4274534.49113,-.650921180441973,.773791836763676,-.0405812815038415
 ,198,198,17031160602,5,72,.20015051534,24.9811997313,16.2857143,359.72927613,81.4285714,17031160602,17031160602,3679,.02633402633,.16674698795,.39362439362,.14788732394,.33079641207,.41969078631,.45800489263,.23988842399,.36451836452,.39976275208,.03880803881,.09840609841,.88655229662,11373.2501202,5579853.80662,-.51216304927795,.929542890818921,-.120490353990235
 ,199,199,17031160700,25,93,.30670327082,81.5120097453,22.1428571,303.224676253,113.1428571,17031160700,17031160700,6533,.01377165704,.15438189205,.48733896046,.03047263682,.34501760294,.50691614069,.41144956375,.32633103948,.47401155042,.39233685891,.08218569525,.12438916037,.81834975369,12327.4880369,8550362.26257,-.582017066920902,.641748794027337,.175393803103988
 ,200,200,17031160800,25,186,.2539154237,98.457981149,24.5714286,732.527379749,109.7142857,17031160800,17031160800,5164,.03711672942,.18122555411,.38838084992,.09900990099,.33597986057,.43380545677,.50542215337,.2338879775,.37116729424,.32693377852,.05648197956,.0688542227,.86428009441,10626.6932441,7078727.43213,-.51680611303289,.992823320719226,-.150756125216272
 ,201,201,17031160900,18,67,.25395499346,70.8787008083,30.4285714,263.826275231,131.5714286,17031160900,17031160900,2470,.04389312977,.1624915369,.56202290076,.18439716312,.17570850202,.31435525906,.31093117409,.20100250627,.53148854962,.51331018519,.07538167939,.0858778626,.86572008114,10659.183288,7079830.56927,-.668076634059577,-.149631768148354,.374371986647324
 ,202,202,17031161000,22,93,.16467503119,133.596452609,29.5714286,564.748640575,110.5714286,17031161000,17031161000,2027,.0173053152,.21029668412,.53399258344,.10623556582,.1011346818,.35361568018,.37641835224,.22973835354,.46229913473,.49181494662,.04079110012,.06922126082,.81924050633,8767.42750246,4590858.0254,-.917351941128562,-.115453328837573,.101224590812686
 ,203,203,17031161100,17,49,.22271689173,76.3300882484,24.7142857,220.010254363,100.1428571,17031161100,17031161100,1935,.02815013405,.23255813954,.72922252011,.0951417004,.11007751938,.42098191215,.15762273902,.30926430518,.68632707775,.6211782252,.04557640751,.00536193029,.92902542373,10055.225114,6208965.7576,-1.21745201764649,-.917881247340096,1.34090459259388
 ,204,204,17031161200,18,42,.1999450225,90.0247466789,22.1428571,210.057742251,95,17031161200,17031161200,3021,.05813953488,.2223675605,.61945031712,.093979442,.36246276068,.39770059325,.57497517378,.34503879134,.39746300211,.32838678794,.02325581395,.12156448203,.90077362933,9713.76177306,5574125.0179,-.479141139559505,.91865752517504,.615569141074466
 ,205,205,17031161300,35,124,.19212569072,182.172409469,26.1428571,645.410822117,100.1428571,17031161300,17031161300,3638,.01469507715,.12274959084,.37178545187,.16769420469,.38290269379,.23435192206,.59510720176,.34478203435,.23806024982,.24114604059,.01396032329,.1087435709,.88497782705,9661.75932352,5356135.43098,-.146905045075632,1.53663212682481,-.0188918067205027
 ,206,206,17031170100,5,29,.39175407128,12.7631092222,14,74.0260334887,46.75,17031170100,17031170100,1805,.0366598778,.17095310136,.72301425662,.0301369863,.36952908587,.28108255768,.10304709141,.59163229228,.24032586558,.25480471172,.03971486762,.16598778004,.80968468468,14928.6584402,10921433.0135,-.0686949564663488,.136773340314117,1.0506944941795
 ,207,207,17031170200,9,43,.25214169646,35.6942153014,16.625,170.539028662,64.375,17031170200,17031170200,4178,.03948428687,.12470138557,.76470588235,.04519774011,.26567735759,.47219564699,.41287697463,.3338377724,.48267526189,.24903677758,.02014504432,.0620467365,.93642319825,10630.3197653,7029278.95256,-.587943581210223,.451263597685722,1.59650920526325
 ,208,208,17031170300,15,74,.54011691244,27.7717650652,13.2857143,137.007374321,46.2857143,17031170300,17031170300,5496,.00487012987,.11169652266,.65584415584,.17371252882,.34133915575,.23989065622,.37518195051,.31017428168,.44264069264,.30288331986,.0367965368,.12987012987,.87165775401,16646.4259962,15057535.0995,-.462454490368574,.710217819412094,.778858813756295
 ,209,209,17031170400,19,31,.29692304096,63.9896450565,13.1666667,104.404157724,51.1666667,17031170400,17031170400,3765,.01582069875,.06414300736,.74950560316,.10789980732,.3577689243,.19462026176,.1171314741,.36650563607,.3882663151,.24473314607,.01582069875,.12326961107,.91091492777,11392.2859257,8277706.19305,-.350847546206849,.422869984101258,1.44195340095286
 ,210,210,17031170500,12,43,.59441579624,20.1878888075,8.4,72.3399348936,25.2,17031170500,17031170500,5504,.00754147813,.08016443988,.73956762192,.12913907285,.23492005814,.20992182086,.21239098837,.31854130053,.53594771242,.23953311342,.01558572147,.05178481649,.95062408223,20432.3826103,16571295.0465,-.619785209056326,.141005516329343,1.68089665993389
 ,211,211,17031170600,1,22,.2187351831,4.57173823529,8,100.578241176,26.3333333,17031170600,17031170600,2631,.01718907988,.09952229299,.81294236603,.10625,.23261117446,.22239976793,.23831242873,.36393596987,.46309403438,.19744245524,.06370070779,.0728008089,.87590961318,9924.05556291,6097962.53594,-.412986531381126,.00517936930822507,1.61185033646845
 ,212,212,17031170700,10,28,.22381185261,44.6803861514,10.5,125.105081224,33.25,17031170700,17031170700,2941,.02209414025,.15314685315,.83669548511,.06993006993,.30873852431,.30279365895,.1931315879,.36288318144,.49279538905,.24758687259,.05091258405,.11623439001,.9586919105,10025.679171,6239491.39304,-.541758457262289,.0607658491185751,1.80775544570777
 ,213,213,17031170800,10,37,.28198209855,35.4632441257,14.7142857,131.214003265,48.7142857,17031170800,17031170800,4060,.00912921348,.13263920326,.75210674157,.06605691057,.3802955665,.18901314033,.27290640394,.30860183269,.42626404494,.20402773193,.01966292135,.0856741573,.92149068323,11315.7006881,7861178.29043,-.63808011811353,.710459512432693,1.32364009772306
 ,214,214,17031170900,5,14,.1237750151,40.3958746938,17.3333333,113.108449143,62.6666667,17031170900,17031170900,1868,0,.127593361,.66462480858,.04357798165,.29496788009,.34920204595,.36241970021,.33007175473,.37059724349,.21917808219,.05359877489,.17457886677,.9398819109,7909.53438486,3450635.57778,-.370675760996725,.595498048120045,1.13991767485832
 ,215,215,17031171000,27,96,.53785625653,50.1992859104,14.7777778,178.486349904,61,17031171000,17031171000,7597,.00973053892,.15255549819,.72342814371,.10762100927,.28892984073,.26103531615,.29511649335,.32387820513,.43562874252,.21263312523,.02956586826,.06886227545,.93299986837,16600.5387248,14994511.8817,-.591473794764638,.400975172768857,1.33045604425068
 ,216,216,17031171100,10,49,.25720142881,38.8800328447,23.375,190.512160939,91.125,17031171100,17031171100,3844,.01825396825,.10413625304,.7246031746,.12714776632,.28121748179,.29752747907,.37460978148,.30052840158,.43492063492,.29523088569,.03015873016,.09603174603,.9729227502,10688.5368651,7170335.6307,-.477093877917036,.516875066886933,1.46974679527516
 ,217,217,17031180100,15,55,.41034522938,36.5545860562,21.2,134.033482206,91.6,17031180100,17031180100,6210,.03677172875,.1504931594,.78510028653,.1261682243,.38309178744,.36319722229,.47455716586,.34102109206,.41404011461,.17613003785,.04202483286,.14565425024,.90759888396,13904.2749482,11439722.6821,-.312146895859857,.86549344899376,1.25908588588917
 ,218,218,17031190100,17,60,.12206709108,139.267675256,29.7142857,491.532971493,89.5714286,17031190100,17031190100,2534,.01699029126,.0943075616,.32160194175,.27592267135,.4589581689,.58521814452,.83701657459,.32759520083,.16262135922,.11775472849,.05582524272,.21723300971,.83088527193,7882.41482198,3403021.57938,.38701152369277,2.20883444190629,-.582022375331734
 ,219,219,17031190200,43,106,.25487139943,168.712535407,23.5,415.896017516,87,17031190200,17031190200,5525,.01867911941,.090345095,.58905937291,.2106122449,.41755656109,.56492838394,.82696832579,.33666017527,.33822548366,.16058177501,.04736490994,.18212141428,.91301142647,10665.7396586,7105378.39924,.0427046015903174,1.78660255070082,.669430878640108
 ,220,220,17031190300,31,110,.25494562467,121.594555858,29.375,431.464553044,93.625,17031190300,17031190300,5302,.03123192597,.15779467681,.49161364951,.17699115044,.39211618257,.49798713709,.65824217276,.31937659921,.27241179873,.15309537089,.03007518797,.18160786582,.95611702128,10665.6264204,7107447.67209,-.0181429060719623,1.51218479535356,.4287017939669
 ,221,221,17031190401,25,55,.25308006535,98.7829680138,29.2857143,217.32252963,108.1428571,17031190401,17031190401,3983,.00729335494,.11286804798,.6847649919,.18842224745,.395681647,.48839421672,.59402460457,.31624479334,.31199351702,.22397476341,.05996758509,.15478119935,.95498229641,10650.877053,7055439.07097,-.136057110624251,1.26129869698735,1.05849464704422
 ,222,222,17031190402,38,101,.25250403765,150.492643021,25.75,399.993603819,86.875,17031190402,17031190402,5434,.01953601954,.07650073206,.60805860806,.20467836257,.4004416636,.46795940824,.71991166728,.28311142256,.31562881563,.15580890337,.04273504273,.13553113553,.93256118065,10613.8130218,7039380.40481,-.0526829477144569,1.65212151336015,.806377465283948
 ,223,223,17031190601,42,100,.26642300309,157.64404542,31.6666667,375.342965285,101,17031190601,17031190601,5126,.02099076406,.18694955965,.53484466835,.2125748503,.33905579399,.57522439975,.84393289114,.24986376022,.37279596977,.15605201734,.04450041982,.1973131822,.85965258587,11290.464505,7427417.33864,-.232023845870301,1.54859642154637,.00602810017508493
 ,224,224,17031190602,37,117,.23990666108,154.226647284,31,487.68966844,80.1111111,17031190602,17031190602,5867,.04025423729,.11768927162,.69491525424,.19201995013,.39713652633,.56509519332,.79427305267,.34043478261,.31497175141,.12209778749,.0331920904,.12429378531,.93424892704,11278.8855634,6688187.10664,-.0295982761146727,1.61413888439712,1.07988275762249
 ,225,225,17031190701,12,53,.10728599151,111.85057649,36.8333333,494.00671283,102,17031190701,17031190701,2861,.02564102564,.15714285714,.38076923077,.21798780488,.44599790283,.52862227395,.79657462426,.30853600382,.2717948718,.13362541073,.04358974359,.16923076923,.90067639729,7669.84915908,2990949.82156,.0400802589206154,1.94964454245588,-.149467406280904
 ,226,226,17031190702,31,78,.14806792773,209.363367717,34.1666667,526.785247804,100,17031190702,17031190702,5177,.02580195258,.12437603993,.29986052999,.23699914749,.45373768592,.54654662834,.85628742515,.29114597182,.17573221757,.09924450549,.01813110181,.28521617852,.86751038165,8685.75509487,4127880.40426,.304019832151009,2.31988618751287,-.683034738370223
 ,227,227,17031190800,41,100,.25533812233,160.571400876,27.6666667,391.637563113,92,17031190800,17031190800,7222,.01139177811,.09330695681,.4249628529,.13597918022,.34131819441,.51152738321,.84796455276,.37001275278,.27142149579,.12879603705,.07924715206,.20257553244,.91386028388,10670.9291747,7118389.83504,.224564105462972,1.66706313682386,.355121681284564
 ,228,228,17031190900,19,103,.12148263877,156.400949083,28.625,847.85777661,89.375,17031190900,17031190900,2226,.0237388724,.0843373494,.39910979228,.10234541578,.35983827493,.58294363194,.86612758311,.35266549502,.31305637982,.09430122117,.10089020772,.22848664688,.88314711359,7868.6055665,3386728.04914,.289408466163005,1.71048122564539,.195645006323989
 ,229,229,17031191000,21,61,.16769085456,125.230442981,31.4,363.764620087,118.9,17031191000,17031191000,2653,0,.0737913486,.61891515994,.20209059233,.34640030155,.58911353404,.87485865058,.34619188922,.32545201669,.08263473054,.05563282337,.21835883171,.93348891482,9913.41394608,4674934.0193,.144537179370861,1.70576933571535,.903731343591822
 ,230,230,17031191100,40,175,.3175434241,125.967023607,31.5,551.105728283,105.875,17031191100,17031191100,7618,.0300150075,.07620130793,.53676838419,.21428571429,.377658178,.55458836456,.91506957207,.33345051855,.17708854427,.06745670009,.08404202101,.20910455228,.94801223242,12019.8876002,8852567.18289,.479797210182324,1.90540659594676,.643318967190814
 ,231,231,17031191200,35,82,.27242555614,128.475464991,41.875,300.999660836,113.75,17031191200,17031191200,3832,.03137651822,.14839797639,.38765182186,.28486997636,.45955114822,.51308308835,.95041753653,.2987012987,.16396761134,.05197901764,.03846153846,.21963562753,.74744027304,11127.2109727,7594758.24408,.267763386241118,2.36460543114162,-.909082718268179
 ,232,232,17031191301,25,69,.26061676335,95.9262929934,41,264.756568662,124.8333333,17031191301,17031191301,5686,.03837953092,.09627201966,.39516702203,.4330400782,.3709110095,.65389614222,.82922968695,.33160493827,.25799573561,.12321539417,.05330490405,.17484008529,.89759143622,11266.234733,7265549.3121,.496739582530508,1.73770200360427,-.0591782245877149
 ,233,233,17031191302,40,73,.24370466596,164.133090526,40.7142857,299.542890209,99.7142857,17031191302,17031191302,5370,.04693140794,.10866636731,.49314079422,.16788321168,.39348230912,.57498097923,.86685288641,.3477926078,.26642599278,.07800963082,.02815884477,.15306859206,.86076908505,11305.0974334,6794068.98233,.130889949427338,1.91166713657005,.253005374585706
 ,234,234,17031200100,19,78,.22655940435,83.8632148336,22.8571429,344.280566159,80.8571429,17031200100,17031200100,4275,.02863436123,.10044642857,.52569750367,.12585812357,.34315789474,.62384246777,.71228070175,.28270171149,.34875183554,.23938223938,.08663729809,.13656387665,.87757031435,10238.3639567,6316088.43313,-.113823826110144,1.30726409756384,.427646641943175
 ,235,235,17031200200,38,97,.31609892581,120.215530319,17.7142857,306.865958973,71.8571429,17031200200,17031200200,4805,.07644110276,.11787819253,.42418546366,.13946587537,.32799167534,.56810268527,.85244536941,.32797825012,.25751879699,.11386138614,.14411027569,.20426065163,.83710217755,12125.5766114,8812297.04294,.509852911308458,1.37253839992092,-.00166012800277614
 ,236,236,17031200300,10,38,.09678469329,103.322123159,25,392.624068006,77.8571429,17031200300,17031200300,2130,.0350877193,.09210526316,.40701754386,.17062634989,.37370892019,.55208821001,.87370892019,.2740649908,.28421052632,.08372093023,.04210526316,.26140350877,.87523809524,9491.71315914,2698191.60024,.217623472875245,1.96423233929919,-.11418195065487
 ,237,237,17031200401,18,73,.15552898306,115.734055776,23,469.365892869,65.5,17031200401,17031200401,3642,.0572815534,.12300123001,.46310679612,.22911694511,.30834706205,.57327502887,.90225151016,.2920754717,.22427184466,.07638888889,.07475728155,.21262135922,.8883023062,8457.70891093,4335881.85714,.39910216159542,1.63344304449022,.101140520731556
 ,238,238,17031200402,28,60,.14911609281,187.773160305,22.5,402.371057796,57.8333333,17031200402,17031200402,4241,.00472143532,.11871030777,.51841359773,.21354764638,.32539495402,.58193155029,.89129922188,.31927710843,.26251180359,.16913234706,.03210576015,.33238904627,.85131610149,9159.50536041,4157101.45291,.149993162324557,1.74525941578792,-.0583532345494424
 ,239,239,17031210100,16,100,.32977393916,48.5180849672,25.7142857,303.238031045,106.7142857,17031210100,17031210100,3517,.01688693098,.20406038522,.40088105727,.11248454883,.22064259312,.35114378846,.37617287461,.30161456544,.39500734214,.50657647501,.04331864905,.17107195301,.83521903104,12887.1616595,9193533.00997,-.58744490306012,.294195250635006,-.294463860779552
 ,240,240,17031210400,12,68,.16202364604,74.0632635615,32.25,419.691826848,111,17031210400,17031210400,2780,.0350877193,.17677902622,.45717234262,.18892508143,.32086330935,.39657962838,.6464028777,.35801354402,.27450980392,.22630457934,.0350877193,.18782249742,.84412296564,8917.09077183,4516941.94542,-.0413007330026716,1.18167897700752,-.0783397668198712
 ,241,241,17031210501,26,110,.12088154206,215.086600952,34,909.98177326,115.3333333,17031210501,17031210501,3500,.11208267091,.16428192899,.20985691574,.24723756906,.46971428571,.24234832653,.63457142857,.26951607206,.21939586646,.24768051634,.02384737679,.19554848967,.88225108225,8672.55523953,3369970.50185,.313912258519805,1.75605707590698,-.856968791143939
 ,242,242,17031210502,26,70,.13357186961,194.651763695,32.6,524.062440717,106.8,17031210502,17031210502,4653,.06350314027,.13541202673,.28611304955,.20750293083,.37266279819,.2238728146,.67870191274,.33753770222,.23447313329,.24932885906,.02651779484,.24842986741,.87082503871,8319.37708093,3723755.11425,.271634447959724,1.54066778000901,-.518183171884527
 ,243,243,17031210601,17,60,.10565957445,160.894079767,39.75,567.861458,135.25,17031210601,17031210601,2725,.0623655914,.12898845893,.4440860215,.03839122486,.38862385321,.40879454591,.65321100917,.32736013986,.34623655914,.30338213024,.04193548387,.13978494624,.93321100917,9084.2045423,2945608.09757,-.174098263331201,1.36489130860086,.439219196746252
 ,244,244,17031210602,44,98,.14699199731,299.336023775,26.5714286,666.702962044,95,17031210602,17031210602,4032,.03656914894,.13333333333,.39295212766,.11750305998,.30158730159,.34524061722,.56398809524,.30080814128,.38896276596,.33231188287,.05186170213,.18218085106,.860231272,9087.69713513,4097885.30554,-.219283264765926,.966709997145414,-.0693374086249843
